dimension,slug,label,market,topic_code,intent,tier,review_days,schema_type,pulpopay,url_path
vertical,flotas-alimentacion-bebidas-mexico-2026,Flotas en Alimentación y bebidas en México 2026,mexico,alimentacion-bebidas,informational,1,30,Article,False,/sectores/flotas-alimentacion-bebidas-mexico-2026/
vertical,flotas-alimentacion-bebidas-espana-2026,Flotas en Alimentación y bebidas en España 2026,espana,alimentacion-bebidas,informational,1,30,Article,False,/sectores/flotas-alimentacion-bebidas-espana-2026/
vertical,flotas-alimentacion-bebidas-colombia-2026,Flotas en Alimentación y bebidas en Colombia 2026,colombia,alimentacion-bebidas,informational,2,60,Article,False,/sectores/flotas-alimentacion-bebidas-colombia-2026/
vertical,flotas-alimentacion-bebidas-chile-2026,Flotas en Alimentación y bebidas en Chile 2026,chile,alimentacion-bebidas,informational,2,60,Article,False,/sectores/flotas-alimentacion-bebidas-chile-2026/
vertical,flotas-alimentacion-bebidas-argentina-2026,Flotas en Alimentación y bebidas en Argentina 2026,argentina,alimentacion-bebidas,informational,2,60,Article,False,/sectores/flotas-alimentacion-bebidas-argentina-2026/
vertical,flotas-alimentacion-bebidas-peru-2026,Flotas en Alimentación y bebidas en Perú 2026,peru,alimentacion-bebidas,informational,2,60,Article,False,/sectores/flotas-alimentacion-bebidas-peru-2026/
vertical,flotas-alimentacion-bebidas-ecuador-2026,Flotas en Alimentación y bebidas en Ecuador 2026,ecuador,alimentacion-bebidas,informational,3,90,Article,False,/sectores/flotas-alimentacion-bebidas-ecuador-2026/
vertical,flotas-alimentacion-bebidas-uruguay-2026,Flotas en Alimentación y bebidas en Uruguay 2026,uruguay,alimentacion-bebidas,informational,3,90,Article,False,/sectores/flotas-alimentacion-bebidas-uruguay-2026/
vertical,flotas-alimentacion-bebidas-republica-dominicana-2026,Flotas en Alimentación y bebidas en República Dominicana 2026,republica-dominicana,alimentacion-bebidas,informational,3,90,Article,False,/sectores/flotas-alimentacion-bebidas-republica-dominicana-2026/
vertical,flotas-alimentacion-bebidas-latam-2026,Flotas en Alimentación y bebidas en LatAm 2026,latam,alimentacion-bebidas,informational,2,60,Article,False,/sectores/flotas-alimentacion-bebidas-latam-2026/
vertical,flotas-ecommerce-paqueteria-mexico-2026,Flotas en E-commerce y paquetería en México 2026,mexico,ecommerce-paqueteria,informational,1,30,Article,False,/sectores/flotas-ecommerce-paqueteria-mexico-2026/
vertical,flotas-ecommerce-paqueteria-espana-2026,Flotas en E-commerce y paquetería en España 2026,espana,ecommerce-paqueteria,informational,1,30,Article,False,/sectores/flotas-ecommerce-paqueteria-espana-2026/
vertical,flotas-ecommerce-paqueteria-colombia-2026,Flotas en E-commerce y paquetería en Colombia 2026,colombia,ecommerce-paqueteria,informational,2,60,Article,False,/sectores/flotas-ecommerce-paqueteria-colombia-2026/
vertical,flotas-ecommerce-paqueteria-chile-2026,Flotas en E-commerce y paquetería en Chile 2026,chile,ecommerce-paqueteria,informational,2,60,Article,False,/sectores/flotas-ecommerce-paqueteria-chile-2026/
vertical,flotas-ecommerce-paqueteria-argentina-2026,Flotas en E-commerce y paquetería en Argentina 2026,argentina,ecommerce-paqueteria,informational,2,60,Article,False,/sectores/flotas-ecommerce-paqueteria-argentina-2026/
vertical,flotas-ecommerce-paqueteria-peru-2026,Flotas en E-commerce y paquetería en Perú 2026,peru,ecommerce-paqueteria,informational,2,60,Article,False,/sectores/flotas-ecommerce-paqueteria-peru-2026/
vertical,flotas-ecommerce-paqueteria-ecuador-2026,Flotas en E-commerce y paquetería en Ecuador 2026,ecuador,ecommerce-paqueteria,informational,3,90,Article,False,/sectores/flotas-ecommerce-paqueteria-ecuador-2026/
vertical,flotas-ecommerce-paqueteria-uruguay-2026,Flotas en E-commerce y paquetería en Uruguay 2026,uruguay,ecommerce-paqueteria,informational,3,90,Article,False,/sectores/flotas-ecommerce-paqueteria-uruguay-2026/
vertical,flotas-ecommerce-paqueteria-republica-dominicana-2026,Flotas en E-commerce y paquetería en República Dominicana 2026,republica-dominicana,ecommerce-paqueteria,informational,3,90,Article,False,/sectores/flotas-ecommerce-paqueteria-republica-dominicana-2026/
vertical,flotas-ecommerce-paqueteria-latam-2026,Flotas en E-commerce y paquetería en LatAm 2026,latam,ecommerce-paqueteria,informational,2,60,Article,False,/sectores/flotas-ecommerce-paqueteria-latam-2026/
vertical,flotas-retail-mexico-2026,Flotas en Retail y distribución minorista en México 2026,mexico,retail,informational,1,30,Article,False,/sectores/flotas-retail-mexico-2026/
vertical,flotas-retail-espana-2026,Flotas en Retail y distribución minorista en España 2026,espana,retail,informational,1,30,Article,False,/sectores/flotas-retail-espana-2026/
vertical,flotas-retail-colombia-2026,Flotas en Retail y distribución minorista en Colombia 2026,colombia,retail,informational,2,60,Article,False,/sectores/flotas-retail-colombia-2026/
vertical,flotas-retail-chile-2026,Flotas en Retail y distribución minorista en Chile 2026,chile,retail,informational,2,60,Article,False,/sectores/flotas-retail-chile-2026/
vertical,flotas-retail-argentina-2026,Flotas en Retail y distribución minorista en Argentina 2026,argentina,retail,informational,2,60,Article,False,/sectores/flotas-retail-argentina-2026/
vertical,flotas-retail-peru-2026,Flotas en Retail y distribución minorista en Perú 2026,peru,retail,informational,2,60,Article,False,/sectores/flotas-retail-peru-2026/
vertical,flotas-retail-ecuador-2026,Flotas en Retail y distribución minorista en Ecuador 2026,ecuador,retail,informational,3,90,Article,False,/sectores/flotas-retail-ecuador-2026/
vertical,flotas-retail-uruguay-2026,Flotas en Retail y distribución minorista en Uruguay 2026,uruguay,retail,informational,3,90,Article,False,/sectores/flotas-retail-uruguay-2026/
vertical,flotas-retail-republica-dominicana-2026,Flotas en Retail y distribución minorista en República Dominicana 2026,republica-dominicana,retail,informational,3,90,Article,False,/sectores/flotas-retail-republica-dominicana-2026/
vertical,flotas-retail-latam-2026,Flotas en Retail y distribución minorista en LatAm 2026,latam,retail,informational,2,60,Article,False,/sectores/flotas-retail-latam-2026/
vertical,flotas-telecomunicaciones-mexico-2026,Flotas en Telecomunicaciones en México 2026,mexico,telecomunicaciones,informational,1,30,Article,False,/sectores/flotas-telecomunicaciones-mexico-2026/
vertical,flotas-telecomunicaciones-espana-2026,Flotas en Telecomunicaciones en España 2026,espana,telecomunicaciones,informational,1,30,Article,False,/sectores/flotas-telecomunicaciones-espana-2026/
vertical,flotas-telecomunicaciones-colombia-2026,Flotas en Telecomunicaciones en Colombia 2026,colombia,telecomunicaciones,informational,2,60,Article,False,/sectores/flotas-telecomunicaciones-colombia-2026/
vertical,flotas-telecomunicaciones-chile-2026,Flotas en Telecomunicaciones en Chile 2026,chile,telecomunicaciones,informational,2,60,Article,False,/sectores/flotas-telecomunicaciones-chile-2026/
vertical,flotas-telecomunicaciones-argentina-2026,Flotas en Telecomunicaciones en Argentina 2026,argentina,telecomunicaciones,informational,2,60,Article,False,/sectores/flotas-telecomunicaciones-argentina-2026/
vertical,flotas-telecomunicaciones-peru-2026,Flotas en Telecomunicaciones en Perú 2026,peru,telecomunicaciones,informational,2,60,Article,False,/sectores/flotas-telecomunicaciones-peru-2026/
vertical,flotas-telecomunicaciones-ecuador-2026,Flotas en Telecomunicaciones en Ecuador 2026,ecuador,telecomunicaciones,informational,3,90,Article,False,/sectores/flotas-telecomunicaciones-ecuador-2026/
vertical,flotas-telecomunicaciones-uruguay-2026,Flotas en Telecomunicaciones en Uruguay 2026,uruguay,telecomunicaciones,informational,3,90,Article,False,/sectores/flotas-telecomunicaciones-uruguay-2026/
vertical,flotas-telecomunicaciones-republica-dominicana-2026,Flotas en Telecomunicaciones en República Dominicana 2026,republica-dominicana,telecomunicaciones,informational,3,90,Article,False,/sectores/flotas-telecomunicaciones-republica-dominicana-2026/
vertical,flotas-telecomunicaciones-latam-2026,Flotas en Telecomunicaciones en LatAm 2026,latam,telecomunicaciones,informational,2,60,Article,False,/sectores/flotas-telecomunicaciones-latam-2026/
vertical,flotas-utilities-energia-mexico-2026,Flotas en Utilities y energía en México 2026,mexico,utilities-energia,informational,1,30,Article,False,/sectores/flotas-utilities-energia-mexico-2026/
vertical,flotas-utilities-energia-espana-2026,Flotas en Utilities y energía en España 2026,espana,utilities-energia,informational,1,30,Article,False,/sectores/flotas-utilities-energia-espana-2026/
vertical,flotas-utilities-energia-colombia-2026,Flotas en Utilities y energía en Colombia 2026,colombia,utilities-energia,informational,2,60,Article,False,/sectores/flotas-utilities-energia-colombia-2026/
vertical,flotas-utilities-energia-chile-2026,Flotas en Utilities y energía en Chile 2026,chile,utilities-energia,informational,2,60,Article,False,/sectores/flotas-utilities-energia-chile-2026/
vertical,flotas-utilities-energia-argentina-2026,Flotas en Utilities y energía en Argentina 2026,argentina,utilities-energia,informational,2,60,Article,False,/sectores/flotas-utilities-energia-argentina-2026/
vertical,flotas-utilities-energia-peru-2026,Flotas en Utilities y energía en Perú 2026,peru,utilities-energia,informational,2,60,Article,False,/sectores/flotas-utilities-energia-peru-2026/
vertical,flotas-utilities-energia-ecuador-2026,Flotas en Utilities y energía en Ecuador 2026,ecuador,utilities-energia,informational,3,90,Article,False,/sectores/flotas-utilities-energia-ecuador-2026/
vertical,flotas-utilities-energia-uruguay-2026,Flotas en Utilities y energía en Uruguay 2026,uruguay,utilities-energia,informational,3,90,Article,False,/sectores/flotas-utilities-energia-uruguay-2026/
vertical,flotas-utilities-energia-republica-dominicana-2026,Flotas en Utilities y energía en República Dominicana 2026,republica-dominicana,utilities-energia,informational,3,90,Article,False,/sectores/flotas-utilities-energia-republica-dominicana-2026/
vertical,flotas-utilities-energia-latam-2026,Flotas en Utilities y energía en LatAm 2026,latam,utilities-energia,informational,2,60,Article,False,/sectores/flotas-utilities-energia-latam-2026/
vertical,flotas-construccion-obra-mexico-2026,Flotas en Construcción y obra civil en México 2026,mexico,construccion-obra,informational,1,30,Article,False,/sectores/flotas-construccion-obra-mexico-2026/
vertical,flotas-construccion-obra-espana-2026,Flotas en Construcción y obra civil en España 2026,espana,construccion-obra,informational,1,30,Article,False,/sectores/flotas-construccion-obra-espana-2026/
vertical,flotas-construccion-obra-colombia-2026,Flotas en Construcción y obra civil en Colombia 2026,colombia,construccion-obra,informational,2,60,Article,False,/sectores/flotas-construccion-obra-colombia-2026/
vertical,flotas-construccion-obra-chile-2026,Flotas en Construcción y obra civil en Chile 2026,chile,construccion-obra,informational,2,60,Article,False,/sectores/flotas-construccion-obra-chile-2026/
vertical,flotas-construccion-obra-argentina-2026,Flotas en Construcción y obra civil en Argentina 2026,argentina,construccion-obra,informational,2,60,Article,False,/sectores/flotas-construccion-obra-argentina-2026/
vertical,flotas-construccion-obra-peru-2026,Flotas en Construcción y obra civil en Perú 2026,peru,construccion-obra,informational,2,60,Article,False,/sectores/flotas-construccion-obra-peru-2026/
vertical,flotas-construccion-obra-ecuador-2026,Flotas en Construcción y obra civil en Ecuador 2026,ecuador,construccion-obra,informational,3,90,Article,False,/sectores/flotas-construccion-obra-ecuador-2026/
vertical,flotas-construccion-obra-uruguay-2026,Flotas en Construcción y obra civil en Uruguay 2026,uruguay,construccion-obra,informational,3,90,Article,False,/sectores/flotas-construccion-obra-uruguay-2026/
vertical,flotas-construccion-obra-republica-dominicana-2026,Flotas en Construcción y obra civil en República Dominicana 2026,republica-dominicana,construccion-obra,informational,3,90,Article,False,/sectores/flotas-construccion-obra-republica-dominicana-2026/
vertical,flotas-construccion-obra-latam-2026,Flotas en Construcción y obra civil en LatAm 2026,latam,construccion-obra,informational,2,60,Article,False,/sectores/flotas-construccion-obra-latam-2026/
vertical,flotas-mineria-mexico-2026,Flotas en Minería en México 2026,mexico,mineria,informational,2,60,Article,False,/sectores/flotas-mineria-mexico-2026/
vertical,flotas-mineria-espana-2026,Flotas en Minería en España 2026,espana,mineria,informational,2,60,Article,False,/sectores/flotas-mineria-espana-2026/
vertical,flotas-mineria-colombia-2026,Flotas en Minería en Colombia 2026,colombia,mineria,informational,3,90,Article,False,/sectores/flotas-mineria-colombia-2026/
vertical,flotas-mineria-chile-2026,Flotas en Minería en Chile 2026,chile,mineria,informational,3,90,Article,False,/sectores/flotas-mineria-chile-2026/
vertical,flotas-mineria-argentina-2026,Flotas en Minería en Argentina 2026,argentina,mineria,informational,3,90,Article,False,/sectores/flotas-mineria-argentina-2026/
vertical,flotas-mineria-peru-2026,Flotas en Minería en Perú 2026,peru,mineria,informational,3,90,Article,False,/sectores/flotas-mineria-peru-2026/
vertical,flotas-mineria-ecuador-2026,Flotas en Minería en Ecuador 2026,ecuador,mineria,informational,3,90,Article,False,/sectores/flotas-mineria-ecuador-2026/
vertical,flotas-mineria-uruguay-2026,Flotas en Minería en Uruguay 2026,uruguay,mineria,informational,3,90,Article,False,/sectores/flotas-mineria-uruguay-2026/
vertical,flotas-mineria-republica-dominicana-2026,Flotas en Minería en República Dominicana 2026,republica-dominicana,mineria,informational,3,90,Article,False,/sectores/flotas-mineria-republica-dominicana-2026/
vertical,flotas-mineria-latam-2026,Flotas en Minería en LatAm 2026,latam,mineria,informational,3,90,Article,False,/sectores/flotas-mineria-latam-2026/
vertical,flotas-petroleo-gas-mexico-2026,Flotas en Petróleo y gas en México 2026,mexico,petroleo-gas,informational,2,60,Article,False,/sectores/flotas-petroleo-gas-mexico-2026/
vertical,flotas-petroleo-gas-espana-2026,Flotas en Petróleo y gas en España 2026,espana,petroleo-gas,informational,2,60,Article,False,/sectores/flotas-petroleo-gas-espana-2026/
vertical,flotas-petroleo-gas-colombia-2026,Flotas en Petróleo y gas en Colombia 2026,colombia,petroleo-gas,informational,3,90,Article,False,/sectores/flotas-petroleo-gas-colombia-2026/
vertical,flotas-petroleo-gas-chile-2026,Flotas en Petróleo y gas en Chile 2026,chile,petroleo-gas,informational,3,90,Article,False,/sectores/flotas-petroleo-gas-chile-2026/
vertical,flotas-petroleo-gas-argentina-2026,Flotas en Petróleo y gas en Argentina 2026,argentina,petroleo-gas,informational,3,90,Article,False,/sectores/flotas-petroleo-gas-argentina-2026/
vertical,flotas-petroleo-gas-peru-2026,Flotas en Petróleo y gas en Perú 2026,peru,petroleo-gas,informational,3,90,Article,False,/sectores/flotas-petroleo-gas-peru-2026/
vertical,flotas-petroleo-gas-ecuador-2026,Flotas en Petróleo y gas en Ecuador 2026,ecuador,petroleo-gas,informational,3,90,Article,False,/sectores/flotas-petroleo-gas-ecuador-2026/
vertical,flotas-petroleo-gas-uruguay-2026,Flotas en Petróleo y gas en Uruguay 2026,uruguay,petroleo-gas,informational,3,90,Article,False,/sectores/flotas-petroleo-gas-uruguay-2026/
vertical,flotas-petroleo-gas-republica-dominicana-2026,Flotas en Petróleo y gas en República Dominicana 2026,republica-dominicana,petroleo-gas,informational,3,90,Article,False,/sectores/flotas-petroleo-gas-republica-dominicana-2026/
vertical,flotas-petroleo-gas-latam-2026,Flotas en Petróleo y gas en LatAm 2026,latam,petroleo-gas,informational,3,90,Article,False,/sectores/flotas-petroleo-gas-latam-2026/
vertical,flotas-farmaceutica-mexico-2026,Flotas en Farmacéutica en México 2026,mexico,farmaceutica,informational,1,30,Article,False,/sectores/flotas-farmaceutica-mexico-2026/
vertical,flotas-farmaceutica-espana-2026,Flotas en Farmacéutica en España 2026,espana,farmaceutica,informational,1,30,Article,False,/sectores/flotas-farmaceutica-espana-2026/
vertical,flotas-farmaceutica-colombia-2026,Flotas en Farmacéutica en Colombia 2026,colombia,farmaceutica,informational,2,60,Article,False,/sectores/flotas-farmaceutica-colombia-2026/
